# x_m, y_m, w_tr_right_m, w_tr_left_m
37.923910, 0.105305, 0.743281, 0.739570
38.019341, 0.134862, 0.728145, 0.721855
38.111451, 0.172824, 0.701041, 0.703394
38.198110, 0.222503, 0.662941, 0.687760
38.279271, 0.280732, 0.647217, 0.669842
38.356251, 0.344508, 0.643710, 0.656222
38.429491, 0.412540, 0.640837, 0.643032
38.502642, 0.480710, 0.636629, 0.641629
38.575633, 0.549059, 0.631833, 0.644683
38.645178, 0.620854, 0.630204, 0.646403
38.714949, 0.692473, 0.628507, 0.645543
38.782957, 0.765746, 0.630136, 0.643643
38.845157, 0.843938, 0.634796, 0.645249
38.904047, 0.924754, 0.643575, 0.651380
38.958329, 1.008673, 0.659095, 0.657828
39.005941, 1.096536, 0.671991, 0.673914
39.046269, 1.187966, 0.681131, 0.683281
39.081158, 1.281655, 0.693620, 0.700023
39.112600, 1.376572, 0.704570, 0.712557
39.141956, 1.472163, 0.721086, 0.727986
39.172852, 1.567259, 0.736810, 0.744955
39.200397, 1.663343, 0.750611, 0.762330
39.222507, 1.760838, 0.761357, 0.773982
39.243774, 1.858550, 0.773145, 0.782308
39.262883, 1.956693, 0.778371, 0.784638
39.279854, 2.055239, 0.778122, 0.788756
39.297321, 2.153700, 0.777104, 0.789208
39.317597, 2.251609, 0.778778, 0.787760
39.347145, 2.346974, 0.776900, 0.783167
39.381151, 2.441013, 0.765452, 0.772805
39.420169, 2.533026, 0.750339, 0.759344
39.461458, 2.624104, 0.735928, 0.743914
39.505459, 2.713883, 0.718348, 0.727873
39.551858, 2.802462, 0.702421, 0.711109
39.599508, 2.890378, 0.684502, 0.695430
39.647036, 2.978361, 0.669480, 0.675950
39.700218, 3.062915, 0.657240, 0.658009
39.758716, 3.143993, 0.646131, 0.640181
39.821630, 3.221671, 0.636267, 0.622805
39.888970, 3.295548, 0.626063, 0.611448
39.963334, 3.362171, 0.613869, 0.594683
40.040498, 3.425776, 0.606493, 0.583077
40.121283, 3.484582, 0.595362, 0.566516
40.204157, 3.540541, 0.583665, 0.548122
40.289608, 3.592397, 0.572828, 0.539253
40.375505, 3.643594, 0.557443, 0.530882
40.463431, 3.691119, 0.542104, 0.527670
40.554495, 3.732300, 0.531244, 0.520520
40.647680, 3.768527, 0.519005, 0.517104
40.743165, 3.797992, 0.512986, 0.514638
40.840069, 3.822624, 0.510407, 0.515339
40.937853, 3.843480, 0.510023, 0.516199
41.036954, 3.855939, 0.513824, 0.519208
41.136341, 3.866923, 0.518575, 0.517602
41.236099, 3.872325, 0.520814, 0.517919
41.335912, 3.878013, 0.528778, 0.519706
41.435792, 3.882576, 0.535249, 0.520747
41.535586, 3.878526, 0.544774, 0.523824
41.635498, 3.876235, 0.554977, 0.531652
41.735466, 3.878342, 0.558258, 0.545317
41.835152, 3.885683, 0.565633, 0.553982
41.934576, 3.896372, 0.571131, 0.560204
42.034131, 3.905691, 0.573846, 0.569774
42.133073, 3.919686, 0.583100, 0.581787
42.232161, 3.932958, 0.589683, 0.592104
42.330475, 3.950749, 0.598145, 0.598281
42.428572, 3.970141, 0.606335, 0.602873
42.527474, 3.984613, 0.608801, 0.604977
42.625787, 4.002499, 0.606787, 0.610611
42.723539, 4.023581, 0.608303, 0.614095
42.820115, 4.049336, 0.609661, 0.614977
42.914522, 4.082114, 0.610860, 0.618032
43.008071, 4.117448, 0.610362, 0.619796
43.097829, 4.161120, 0.606697, 0.622195
43.186280, 4.207771, 0.598326, 0.616991
43.271755, 4.259523, 0.592172, 0.611176
43.356898, 4.311957, 0.586697, 0.606674
43.441492, 4.365273, 0.583824, 0.603937
43.523361, 4.422635, 0.580317, 0.594955
43.604981, 4.480406, 0.581403, 0.585181
43.684714, 4.540716, 0.582081, 0.580068
43.761826, 4.604361, 0.584186, 0.575068
43.839852, 4.666886, 0.586244, 0.569095
43.919641, 4.727155, 0.588643, 0.566063
44.002320, 4.783344, 0.590068, 0.564729
44.086217, 4.837761, 0.589050, 0.565543
44.172069, 4.888994, 0.585588, 0.561968
44.256056, 4.943194, 0.582919, 0.559005
44.339602, 4.998146, 0.579118, 0.561425
44.422809, 5.053610, 0.577421, 0.565543
44.501949, 5.114611, 0.574299, 0.569367
44.579264, 5.178033, 0.574751, 0.575905
44.655970, 5.242189, 0.577014, 0.581244
44.733184, 5.305731, 0.579321, 0.591697
44.809670, 5.370143, 0.581380, 0.598281
44.887016, 5.433517, 0.589434, 0.605543
44.964319, 5.496952, 0.597647, 0.607579
45.040733, 5.561454, 0.605181, 0.613643
45.116507, 5.626709, 0.614593, 0.624593
45.188723, 5.695814, 0.625204, 0.629593
45.256484, 5.769310, 0.631335, 0.631425
45.321779, 5.845043, 0.642760, 0.634570
45.384075, 5.923246, 0.647262, 0.642036
45.445597, 6.002081, 0.649615, 0.646900
45.508037, 6.080189, 0.649367, 0.645701
45.572983, 6.156210, 0.649525, 0.645136
45.639791, 6.230614, 0.646403, 0.641674
45.709834, 6.301950, 0.639774, 0.642081
45.779968, 6.373229, 0.631109, 0.634434
45.853825, 6.440562, 0.628801, 0.630656
45.929918, 6.505441, 0.631312, 0.622217
46.005788, 6.570583, 0.632172, 0.621041
46.082262, 6.635013, 0.631606, 0.627353
46.158742, 6.699439, 0.634842, 0.626222
46.236596, 6.762185, 0.635181, 0.626403
46.313351, 6.826268, 0.637851, 0.624593
46.389697, 6.890854, 0.634389, 0.627715
46.464574, 6.957123, 0.633258, 0.627308
46.535732, 7.027333, 0.630928, 0.623145
46.610831, 7.093225, 0.634163, 0.625000
46.686541, 7.158549, 0.632738, 0.629186
46.759114, 7.227306, 0.633416, 0.633937
46.833389, 7.294227, 0.632738, 0.632262
46.907829, 7.360998, 0.634163, 0.635701
46.984284, 7.425424, 0.636154, 0.640566
47.058902, 7.491960, 0.633710, 0.645090
47.134905, 7.556919, 0.633597, 0.652738
47.209032, 7.624000, 0.634050, 0.649819
47.284303, 7.689812, 0.635068, 0.653100
47.361848, 7.752937, 0.634955, 0.648665
47.438741, 7.816860, 0.631946, 0.648213
47.513377, 7.883395, 0.629276, 0.644751
47.590909, 7.946474, 0.630181, 0.645045
47.668597, 8.009433, 0.631131, 0.647557
47.746979, 8.071524, 0.633665, 0.645747
47.825207, 8.133814, 0.639321, 0.643145
47.903167, 8.196442, 0.642873, 0.641516
47.979003, 8.261599, 0.647624, 0.641018
48.059130, 8.321248, 0.650113, 0.641878
48.136877, 8.384022, 0.648575, 0.635633
48.214140, 8.447503, 0.647941, 0.635747
48.292611, 8.509483, 0.646222, 0.633529
48.371816, 8.570527, 0.649955, 0.635679
48.450149, 8.632681, 0.648688, 0.636968
48.527187, 8.696433, 0.647195, 0.638937
48.604331, 8.760063, 0.648484, 0.643054
48.679367, 8.826135, 0.652330, 0.647330
48.753444, 8.893311, 0.651742, 0.654842
48.831470, 8.955750, 0.656652, 0.656674
48.908930, 9.018969, 0.663371, 0.662534
48.988478, 9.079511, 0.668213, 0.666742
49.069654, 9.137906, 0.674186, 0.670385
49.150343, 9.196972, 0.679140, 0.676244
49.229803, 9.257678, 0.677398, 0.678643
49.308522, 9.319347, 0.680204, 0.685588
49.388129, 9.379860, 0.685339, 0.689864
49.465963, 9.442613, 0.689050, 0.694548
49.542937, 9.506449, 0.690882, 0.697647
49.622546, 9.566914, 0.695385, 0.697172
49.703341, 9.625838, 0.698575, 0.696131
49.785265, 9.683173, 0.706765, 0.694005
49.867710, 9.739767, 0.707579, 0.698801
49.951446, 9.794418, 0.710724, 0.699910
50.034771, 9.849701, 0.719208, 0.700339
50.121160, 9.899940, 0.720882, 0.704796
50.208668, 9.948339, 0.725747, 0.709593
50.296149, 9.996785, 0.726810, 0.716267
50.386912, 10.038564, 0.725611, 0.721357
50.480946, 10.072420, 0.727149, 0.724864
50.575960, 10.103598, 0.724661, 0.728552
50.671263, 10.133882, 0.721674, 0.729186
50.766074, 10.165664, 0.718416, 0.723529
50.860643, 10.198171, 0.713575, 0.715045
50.953615, 10.234923, 0.709367, 0.707195
51.047405, 10.269564, 0.704706, 0.700204
51.139527, 10.308360, 0.698575, 0.696222
51.230625, 10.349602, 0.691719, 0.692466
51.323463, 10.386674, 0.684977, 0.684457
51.415141, 10.426543, 0.674027, 0.679570
51.505059, 10.470272, 0.664548, 0.676719
51.593627, 10.516688, 0.655226, 0.674887
51.677632, 10.570772, 0.647986, 0.667760
51.756579, 10.632067, 0.646290, 0.665792
51.830769, 10.699062, 0.648439, 0.663982
51.902977, 10.768239, 0.654434, 0.664095
51.973492, 10.839139, 0.660814, 0.664434
52.040489, 10.913352, 0.672647, 0.665000
52.108136, 10.986995, 0.683235, 0.674548
52.172104, 11.063824, 0.687579, 0.674842
52.234642, 11.141855, 0.695905, 0.674796
52.298311, 11.218963, 0.696290, 0.674638
52.354809, 11.301364, 0.695566, 0.672896
52.407459, 11.386373, 0.690498, 0.671629
52.459686, 11.471650, 0.683303, 0.671584
52.512742, 11.556414, 0.674955, 0.663733
52.566169, 11.640946, 0.661878, 0.647738
52.614007, 11.728707, 0.646109, 0.633643
52.658347, 11.818331, 0.623145, 0.614796
52.698657, 11.909829, 0.598778, 0.596765
52.741233, 12.000297, 0.572036, 0.571584
52.788628, 12.088323, 0.547172, 0.548281
52.837331, 12.175662, 0.512986, 0.525656
52.890543, 12.260293, 0.483507, 0.495588
52.952690, 12.338498, 0.457240, 0.470113
53.022646, 12.409850, 0.439457, 0.452738
53.098407, 12.475041, 0.428507, 0.440271
53.175360, 12.538902, 0.422511, 0.432760
53.252967, 12.601964, 0.424367, 0.429864
53.331687, 12.663629, 0.433281, 0.427330
53.415169, 12.718541, 0.439548, 0.428914
53.500087, 12.771351, 0.446471, 0.436380
53.588454, 12.818031, 0.458665, 0.446267
53.679673, 12.858941, 0.470452, 0.456652
53.774112, 12.891640, 0.486448, 0.467149
53.870019, 12.919913, 0.499570, 0.480837
53.967723, 12.940960, 0.502896, 0.487262
54.066730, 12.954802, 0.504887, 0.491199
54.166599, 12.959225, 0.497014, 0.492195
